Date	Heures	Type de réserve	Sens de l'ajustement	Quantité de la réserve (en MW)	Prix des offres activées (en euros/MWh)
14/08/2014	00:30 - 01:00	Réserve complémentaire	A la baisse	459	*
14/08/2014	01:00 - 01:30	Réserve rapide	A la hausse	0	*
14/08/2014	01:00 - 01:30	Réserve rapide	A la baisse	0	*
14/08/2014	01:00 - 01:30	Réserve complémentaire	A la hausse	0	*
14/08/2014	01:00 - 01:30	Réserve complémentaire	A la baisse	103	*
14/08/2014	01:30 - 02:00	Réserve rapide	A la hausse	0	*
14/08/2014	01:30 - 02:00	Réserve rapide	A la baisse	0	*
14/08/2014	01:30 - 02:00	Réserve complémentaire	A la hausse	0	*
14/08/2014	01:30 - 02:00	Réserve complémentaire	A la baisse	0	*
14/08/2014	02:00 - 02:30	Réserve rapide	A la hausse	0	*
14/08/2014	02:00 - 02:30	Réserve rapide	A la baisse	0	*
14/08/2014	02:00 - 02:30	Réserve complémentaire	A la hausse	0	*
14/08/2014	02:00 - 02:30	Réserve complémentaire	A la baisse	51	*
14/08/2014	02:30 - 03:00	Réserve rapide	A la hausse	0	*
14/08/2014	02:30 - 03:00	Réserve rapide	A la baisse	0	*
14/08/2014	02:30 - 03:00	Réserve complémentaire	A la hausse	0	*
14/08/2014	02:30 - 03:00	Réserve complémentaire	A la baisse	212	*
14/08/2014	03:00 - 03:30	Réserve rapide	A la hausse	0	*
14/08/2014	03:00 - 03:30	Réserve rapide	A la baisse	292	*
14/08/2014	03:00 - 03:30	Réserve complémentaire	A la hausse	0	*
14/08/2014	03:00 - 03:30	Réserve complémentaire	A la baisse	76	*
14/08/2014	03:30 - 04:00	Réserve rapide	A la hausse	0	*
14/08/2014	03:30 - 04:00	Réserve rapide	A la baisse	225	*
14/08/2014	03:30 - 04:00	Réserve complémentaire	A la hausse	0	*
14/08/2014	03:30 - 04:00	Réserve complémentaire	A la baisse	291	*
14/08/2014	04:00 - 04:30	Réserve rapide	A la hausse	0	*
14/08/2014	04:00 - 04:30	Réserve rapide	A la baisse	75	*
14/08/2014	04:00 - 04:30	Réserve complémentaire	A la hausse	0	*
14/08/2014	04:00 - 04:30	Réserve complémentaire	A la baisse	356	*
14/08/2014	04:30 - 05:00	Réserve rapide	A la hausse	0	*
14/08/2014	04:30 - 05:00	Réserve rapide	A la baisse	75	*
14/08/2014	04:30 - 05:00	Réserve complémentaire	A la hausse	0	*
14/08/2014	04:30 - 05:00	Réserve complémentaire	A la baisse	356	*
14/08/2014	05:00 - 05:30	Réserve rapide	A la hausse	26	*
14/08/2014	05:00 - 05:30	Réserve rapide	A la baisse	0	*
14/08/2014	05:00 - 05:30	Réserve complémentaire	A la hausse	34	*
14/08/2014	05:00 - 05:30	Réserve complémentaire	A la baisse	356	*
14/08/2014	05:30 - 06:00	Réserve rapide	A la hausse	106	*
14/08/2014	05:30 - 06:00	Réserve rapide	A la baisse	0	*
14/08/2014	05:30 - 06:00	Réserve complémentaire	A la hausse	103	*
14/08/2014	05:30 - 06:00	Réserve complémentaire	A la baisse	344	*
14/08/2014	06:00 - 06:30	Réserve rapide	A la hausse	0	*
14/08/2014	06:00 - 06:30	Réserve rapide	A la baisse	0	*
14/08/2014	06:00 - 06:30	Réserve complémentaire	A la hausse	0	*
14/08/2014	06:00 - 06:30	Réserve complémentaire	A la baisse	65	*
14/08/2014	06:30 - 07:00	Réserve rapide	A la hausse	0	*
14/08/2014	06:30 - 07:00	Réserve rapide	A la baisse	0	*
14/08/2014	06:30 - 07:00	Réserve complémentaire	A la hausse	100	*
14/08/2014	06:30 - 07:00	Réserve complémentaire	A la baisse	0	*
14/08/2014	07:00 - 07:30	Réserve rapide	A la hausse	0	*
14/08/2014	07:00 - 07:30	Réserve rapide	A la baisse	80	*
14/08/2014	07:00 - 07:30	Réserve complémentaire	A la hausse	435	*
14/08/2014	07:00 - 07:30	Réserve complémentaire	A la baisse	308	*
14/08/2014	07:30 - 08:00	Réserve rapide	A la hausse	0	*
14/08/2014	07:30 - 08:00	Réserve rapide	A la baisse	450	*
14/08/2014	07:30 - 08:00	Réserve complémentaire	A la hausse	442	*
14/08/2014	07:30 - 08:00	Réserve complémentaire	A la baisse	239	*
14/08/2014	08:00 - 08:30	Réserve rapide	A la hausse	0	*
14/08/2014	08:00 - 08:30	Réserve rapide	A la baisse	672	*
14/08/2014	08:00 - 08:30	Réserve complémentaire	A la hausse	442	*
14/08/2014	08:00 - 08:30	Réserve complémentaire	A la baisse	17	*
14/08/2014	08:30 - 09:00	Réserve rapide	A la hausse	95	*
14/08/2014	08:30 - 09:00	Réserve rapide	A la baisse	344	*
14/08/2014	08:30 - 09:00	Réserve complémentaire	A la hausse	0	*
14/08/2014	08:30 - 09:00	Réserve complémentaire	A la baisse	0	*
14/08/2014	09:00 - 09:30	Réserve rapide	A la hausse	0	*
14/08/2014	09:00 - 09:30	Réserve rapide	A la baisse	239	*
14/08/2014	09:00 - 09:30	Réserve complémentaire	A la hausse	0	*
14/08/2014	09:00 - 09:30	Réserve complémentaire	A la baisse	0	*
14/08/2014	09:30 - 10:00	Réserve rapide	A la hausse	0	*
14/08/2014	09:30 - 10:00	Réserve rapide	A la baisse	68	*
14/08/2014	09:30 - 10:00	Réserve complémentaire	A la hausse	0	*
14/08/2014	09:30 - 10:00	Réserve complémentaire	A la baisse	0	*
14/08/2014	10:00 - 10:30	Réserve rapide	A la hausse	0	*
14/08/2014	10:00 - 10:30	Réserve rapide	A la baisse	68	*
14/08/2014	10:00 - 10:30	Réserve complémentaire	A la hausse	0	*
14/08/2014	10:00 - 10:30	Réserve complémentaire	A la baisse	0	*
14/08/2014	10:30 - 11:00	Réserve rapide	A la hausse	0	*
14/08/2014	10:30 - 11:00	Réserve rapide	A la baisse	0	*
14/08/2014	10:30 - 11:00	Réserve complémentaire	A la hausse	0	*
14/08/2014	10:30 - 11:00	Réserve complémentaire	A la baisse	0	*
14/08/2014	11:00 - 11:30	Réserve rapide	A la hausse	150	*
14/08/2014	11:00 - 11:30	Réserve rapide	A la baisse	203	*
14/08/2014	11:00 - 11:30	Réserve complémentaire	A la hausse	0	*
14/08/2014	11:00 - 11:30	Réserve complémentaire	A la baisse	0	*
14/08/2014	11:30 - 12:00	Réserve rapide	A la hausse	150	*
14/08/2014	11:30 - 12:00	Réserve rapide	A la baisse	253	*
14/08/2014	11:30 - 12:00	Réserve complémentaire	A la hausse	0	*
14/08/2014	11:30 - 12:00	Réserve complémentaire	A la baisse	0	*
14/08/2014	12:00 - 12:30	Réserve rapide	A la hausse	300	*
14/08/2014	12:00 - 12:30	Réserve rapide	A la baisse	388	*
14/08/2014	12:00 - 12:30	Réserve complémentaire	A la hausse	0	*
14/08/2014	12:00 - 12:30	Réserve complémentaire	A la baisse	0	*
14/08/2014	12:30 - 13:00	Réserve rapide	A la hausse	300	*
14/08/2014	12:30 - 13:00	Réserve rapide	A la baisse	5	*
14/08/2014	12:30 - 13:00	Réserve complémentaire	A la hausse	0	*
14/08/2014	12:30 - 13:00	Réserve complémentaire	A la baisse	0	*
14/08/2014	13:00 - 13:30	Réserve rapide	A la hausse	203	*
14/08/2014	13:00 - 13:30	Réserve rapide	A la baisse	5	*
14/08/2014	13:00 - 13:30	Réserve complémentaire	A la hausse	0	*
14/08/2014	13:00 - 13:30	Réserve complémentaire	A la baisse	0	*
14/08/2014	13:30 - 14:00	Réserve rapide	A la hausse	101	*
14/08/2014	13:30 - 14:00	Réserve rapide	A la baisse	0	*
14/08/2014	13:30 - 14:00	Réserve complémentaire	A la hausse	0	*
14/08/2014	13:30 - 14:00	Réserve complémentaire	A la baisse	0	*
14/08/2014	14:00 - 14:30	Réserve rapide	A la hausse	45	*
14/08/2014	14:00 - 14:30	Réserve rapide	A la baisse	0	*
14/08/2014	14:00 - 14:30	Réserve complémentaire	A la hausse	0	*
14/08/2014	14:00 - 14:30	Réserve complémentaire	A la baisse	0	*
14/08/2014	14:30 - 15:00	Réserve rapide	A la hausse	23	*
14/08/2014	14:30 - 15:00	Réserve rapide	A la baisse	111	*
14/08/2014	14:30 - 15:00	Réserve complémentaire	A la hausse	0	*
14/08/2014	14:30 - 15:00	Réserve complémentaire	A la baisse	0	*
14/08/2014	15:00 - 15:30	Réserve rapide	A la hausse	0	*
14/08/2014	15:00 - 15:30	Réserve rapide	A la baisse	265	*
14/08/2014	15:00 - 15:30	Réserve complémentaire	A la hausse	0	*
14/08/2014	15:00 - 15:30	Réserve complémentaire	A la baisse	135	*
14/08/2014	15:30 - 16:00	Réserve rapide	A la hausse	0	*
14/08/2014	15:30 - 16:00	Réserve rapide	A la baisse	136	*
14/08/2014	15:30 - 16:00	Réserve complémentaire	A la hausse	0	*
14/08/2014	15:30 - 16:00	Réserve complémentaire	A la baisse	318	*
14/08/2014	16:00 - 16:30	Réserve rapide	A la hausse	6	*
14/08/2014	16:00 - 16:30	Réserve rapide	A la baisse	0	*
14/08/2014	16:00 - 16:30	Réserve complémentaire	A la hausse	0	*
14/08/2014	16:00 - 16:30	Réserve complémentaire	A la baisse	280	*
14/08/2014	16:30 - 17:00	Réserve rapide	A la hausse	0	*
14/08/2014	16:30 - 17:00	Réserve rapide	A la baisse	0	*
14/08/2014	16:30 - 17:00	Réserve complémentaire	A la hausse	0	*
14/08/2014	16:30 - 17:00	Réserve complémentaire	A la baisse	280	*
14/08/2014	17:00 - 17:30	Réserve rapide	A la hausse	95	*
14/08/2014	17:00 - 17:30	Réserve rapide	A la baisse	0	*
14/08/2014	17:00 - 17:30	Réserve complémentaire	A la hausse	0	*
14/08/2014	17:00 - 17:30	Réserve complémentaire	A la baisse	280	*
14/08/2014	17:30 - 18:00	Réserve rapide	A la hausse	101	*
14/08/2014	17:30 - 18:00	Réserve rapide	A la baisse	0	*
14/08/2014	17:30 - 18:00	Réserve complémentaire	A la hausse	0	*
14/08/2014	17:30 - 18:00	Réserve complémentaire	A la baisse	280	*
14/08/2014	18:00 - 18:30	Réserve rapide	A la hausse	0	*
14/08/2014	18:00 - 18:30	Réserve rapide	A la baisse	0	*
14/08/2014	18:00 - 18:30	Réserve complémentaire	A la hausse	0	*
14/08/2014	18:00 - 18:30	Réserve complémentaire	A la baisse	280	*
14/08/2014	18:30 - 19:00	Réserve rapide	A la hausse	135	*
14/08/2014	18:30 - 19:00	Réserve rapide	A la baisse	0	*
14/08/2014	18:30 - 19:00	Réserve complémentaire	A la hausse	0	*
14/08/2014	18:30 - 19:00	Réserve complémentaire	A la baisse	280	*
14/08/2014	19:00 - 19:30	Réserve rapide	A la hausse	0	*
14/08/2014	19:00 - 19:30	Réserve rapide	A la baisse	0	*
14/08/2014	19:00 - 19:30	Réserve complémentaire	A la hausse	0	*
14/08/2014	19:00 - 19:30	Réserve complémentaire	A la baisse	90	*
14/08/2014	19:30 - 20:00	Réserve rapide	A la hausse	0	*
14/08/2014	19:30 - 20:00	Réserve rapide	A la baisse	0	*
14/08/2014	19:30 - 20:00	Réserve complémentaire	A la hausse	0	*
14/08/2014	19:30 - 20:00	Réserve complémentaire	A la baisse	0	*
14/08/2014	20:00 - 20:30	Réserve rapide	A la hausse	56	*
14/08/2014	20:00 - 20:30	Réserve rapide	A la baisse	0	*
14/08/2014	20:00 - 20:30	Réserve complémentaire	A la hausse	0	*
14/08/2014	20:00 - 20:30	Réserve complémentaire	A la baisse	0	*
14/08/2014	20:30 - 21:00	Réserve rapide	A la hausse	0	*
14/08/2014	20:30 - 21:00	Réserve rapide	A la baisse	0	*
14/08/2014	20:30 - 21:00	Réserve complémentaire	A la hausse	0	*
14/08/2014	20:30 - 21:00	Réserve complémentaire	A la baisse	0	*
14/08/2014	21:00 - 21:30	Réserve rapide	A la hausse	0	*
14/08/2014	21:00 - 21:30	Réserve rapide	A la baisse	68	*
14/08/2014	21:00 - 21:30	Réserve complémentaire	A la hausse	0	*
14/08/2014	21:00 - 21:30	Réserve complémentaire	A la baisse	0	*
14/08/2014	21:30 - 22:00	Réserve rapide	A la hausse	170	*
14/08/2014	21:30 - 22:00	Réserve rapide	A la baisse	34	*
14/08/2014	21:30 - 22:00	Réserve complémentaire	A la hausse	0	*
14/08/2014	21:30 - 22:00	Réserve complémentaire	A la baisse	0	*
14/08/2014	22:00 - 22:30	Réserve rapide	A la hausse	279	*
14/08/2014	22:00 - 22:30	Réserve rapide	A la baisse	0	*
14/08/2014	22:00 - 22:30	Réserve complémentaire	A la hausse	0	*
14/08/2014	22:00 - 22:30	Réserve complémentaire	A la baisse	0	*
14/08/2014	22:30 - 23:00	Réserve rapide	A la hausse	307	*
14/08/2014	22:30 - 23:00	Réserve rapide	A la baisse	8	*
14/08/2014	22:30 - 23:00	Réserve complémentaire	A la hausse	38	*
14/08/2014	22:30 - 23:00	Réserve complémentaire	A la baisse	0	*
14/08/2014	23:00 - 23:30	Réserve rapide	A la hausse	800	*
14/08/2014	23:00 - 23:30	Réserve rapide	A la baisse	514	*
14/08/2014	23:00 - 23:30	Réserve complémentaire	A la hausse	0	*
14/08/2014	23:00 - 23:30	Réserve complémentaire	A la baisse	0	*
14/08/2014	23:30 - 00:00	Réserve rapide	A la hausse	685	*
14/08/2014	23:30 - 00:00	Réserve rapide	A la baisse	514	*
14/08/2014	23:30 - 00:00	Réserve complémentaire	A la hausse	0	*
14/08/2014	23:30 - 00:00	Réserve complémentaire	A la baisse	0	*
17/08/2014	00:00 - 00:30	Réserve rapide	A la hausse	285	*
17/08/2014	00:00 - 00:30	Réserve rapide	A la baisse	0	*
17/08/2014	00:00 - 00:30	Réserve complémentaire	A la hausse	0	*
17/08/2014	00:00 - 00:30	Réserve complémentaire	A la baisse	316	*
17/08/2014	00:30 - 01:00	Réserve rapide	A la hausse	0	*
17/08/2014	00:30 - 01:00	Réserve rapide	A la baisse	0	*
17/08/2014	00:30 - 01:00	Réserve complémentaire	A la hausse	103	*
17/08/2014	00:30 - 01:00	Réserve complémentaire	A la baisse	257	*
17/08/2014	01:00 - 01:30	Réserve rapide	A la hausse	0	*
17/08/2014	01:00 - 01:30	Réserve rapide	A la baisse	0	*
17/08/2014	01:00 - 01:30	Réserve complémentaire	A la hausse	68	*
17/08/2014	01:00 - 01:30	Réserve complémentaire	A la baisse	0	*
17/08/2014	01:30 - 02:00	Réserve rapide	A la hausse	0	*
17/08/2014	01:30 - 02:00	Réserve rapide	A la baisse	44	*
17/08/2014	01:30 - 02:00	Réserve complémentaire	A la hausse	0	*
17/08/2014	01:30 - 02:00	Réserve complémentaire	A la baisse	0	*
17/08/2014	02:00 - 02:30	Réserve rapide	A la hausse	30	*
17/08/2014	02:00 - 02:30	Réserve rapide	A la baisse	60	*
17/08/2014	02:00 - 02:30	Réserve complémentaire	A la hausse	0	*
17/08/2014	02:00 - 02:30	Réserve complémentaire	A la baisse	0	*
17/08/2014	02:30 - 03:00	Réserve rapide	A la hausse	13	*
17/08/2014	02:30 - 03:00	Réserve rapide	A la baisse	147	*
17/08/2014	02:30 - 03:00	Réserve complémentaire	A la hausse	0	*
17/08/2014	02:30 - 03:00	Réserve complémentaire	A la baisse	0	*
17/08/2014	03:00 - 03:30	Réserve rapide	A la hausse	0	*
17/08/2014	03:00 - 03:30	Réserve rapide	A la baisse	80	*
17/08/2014	03:00 - 03:30	Réserve complémentaire	A la hausse	0	*
17/08/2014	03:00 - 03:30	Réserve complémentaire	A la baisse	0	*
17/08/2014	03:30 - 04:00	Réserve rapide	A la hausse	79	*
17/08/2014	03:30 - 04:00	Réserve rapide	A la baisse	0	*
17/08/2014	03:30 - 04:00	Réserve complémentaire	A la hausse	94	*
17/08/2014	03:30 - 04:00	Réserve complémentaire	A la baisse	0	*
17/08/2014	04:00 - 04:30	Réserve rapide	A la hausse	159	*
17/08/2014	04:00 - 04:30	Réserve rapide	A la baisse	0	*
17/08/2014	04:00 - 04:30	Réserve complémentaire	A la hausse	52	*
17/08/2014	04:00 - 04:30	Réserve complémentaire	A la baisse	60	*
17/08/2014	04:30 - 05:00	Réserve rapide	A la hausse	0	*
17/08/2014	04:30 - 05:00	Réserve rapide	A la baisse	160	*
17/08/2014	04:30 - 05:00	Réserve complémentaire	A la hausse	0	*
17/08/2014	04:30 - 05:00	Réserve complémentaire	A la baisse	0	*
17/08/2014	05:00 - 05:30	Réserve rapide	A la hausse	8	*
17/08/2014	05:00 - 05:30	Réserve rapide	A la baisse	53	*
17/08/2014	05:00 - 05:30	Réserve complémentaire	A la hausse	0	*
17/08/2014	05:00 - 05:30	Réserve complémentaire	A la baisse	0	*
17/08/2014	05:30 - 06:00	Réserve rapide	A la hausse	0	*
17/08/2014	05:30 - 06:00	Réserve rapide	A la baisse	80	*
17/08/2014	05:30 - 06:00	Réserve complémentaire	A la hausse	0	*
17/08/2014	05:30 - 06:00	Réserve complémentaire	A la baisse	0	*
17/08/2014	06:00 - 06:30	Réserve rapide	A la hausse	0	*
17/08/2014	06:00 - 06:30	Réserve rapide	A la baisse	80	*
17/08/2014	06:00 - 06:30	Réserve complémentaire	A la hausse	0	*
17/08/2014	06:00 - 06:30	Réserve complémentaire	A la baisse	0	*
17/08/2014	06:30 - 07:00	Réserve rapide	A la hausse	240	*
17/08/2014	06:30 - 07:00	Réserve rapide	A la baisse	0	*
17/08/2014	06:30 - 07:00	Réserve complémentaire	A la hausse	0	*
17/08/2014	06:30 - 07:00	Réserve complémentaire	A la baisse	0	*
17/08/2014	07:00 - 07:30	Réserve rapide	A la hausse	319	*
17/08/2014	07:00 - 07:30	Réserve rapide	A la baisse	0	*
17/08/2014	07:00 - 07:30	Réserve complémentaire	A la hausse	0	*
17/08/2014	07:00 - 07:30	Réserve complémentaire	A la baisse	0	*
17/08/2014	07:30 - 08:00	Réserve rapide	A la hausse	479	*
17/08/2014	07:30 - 08:00	Réserve rapide	A la baisse	0	*
17/08/2014	07:30 - 08:00	Réserve complémentaire	A la hausse	0	*
17/08/2014	07:30 - 08:00	Réserve complémentaire	A la baisse	0	*
17/08/2014	08:00 - 08:30	Réserve rapide	A la hausse	239	*
17/08/2014	08:00 - 08:30	Réserve rapide	A la baisse	0	*
17/08/2014	08:00 - 08:30	Réserve complémentaire	A la hausse	0	*
17/08/2014	08:00 - 08:30	Réserve complémentaire	A la baisse	0	*
17/08/2014	08:30 - 09:00	Réserve rapide	A la hausse	239	*
17/08/2014	08:30 - 09:00	Réserve rapide	A la baisse	0	*
17/08/2014	08:30 - 09:00	Réserve complémentaire	A la hausse	0	*
17/08/2014	08:30 - 09:00	Réserve complémentaire	A la baisse	0	*
17/08/2014	09:00 - 09:30	Réserve rapide	A la hausse	439	*
17/08/2014	09:00 - 09:30	Réserve rapide	A la baisse	0	*
17/08/2014	09:00 - 09:30	Réserve complémentaire	A la hausse	0	*
17/08/2014	09:00 - 09:30	Réserve complémentaire	A la baisse	0	*
17/08/2014	09:30 - 10:00	Réserve rapide	A la hausse	439	*
17/08/2014	09:30 - 10:00	Réserve rapide	A la baisse	0	*
17/08/2014	09:30 - 10:00	Réserve complémentaire	A la hausse	0	*
17/08/2014	09:30 - 10:00	Réserve complémentaire	A la baisse	0	*
17/08/2014	10:00 - 10:30	Réserve rapide	A la hausse	287	*
17/08/2014	10:00 - 10:30	Réserve rapide	A la baisse	0	*
17/08/2014	10:00 - 10:30	Réserve complémentaire	A la hausse	120	*
17/08/2014	10:00 - 10:30	Réserve complémentaire	A la baisse	0	*
17/08/2014	10:30 - 11:00	Réserve rapide	A la hausse	287	*
17/08/2014	10:30 - 11:00	Réserve rapide	A la baisse	0	*
17/08/2014	10:30 - 11:00	Réserve complémentaire	A la hausse	120	*
17/08/2014	10:30 - 11:00	Réserve complémentaire	A la baisse	0	*
17/08/2014	11:00 - 11:30	Réserve rapide	A la hausse	193	*
17/08/2014	11:00 - 11:30	Réserve rapide	A la baisse	0	*
17/08/2014	11:00 - 11:30	Réserve complémentaire	A la hausse	0	*
17/08/2014	11:00 - 11:30	Réserve complémentaire	A la baisse	0	*
17/08/2014	11:30 - 12:00	Réserve rapide	A la hausse	150	*
17/08/2014	11:30 - 12:00	Réserve rapide	A la baisse	0	*
17/08/2014	11:30 - 12:00	Réserve complémentaire	A la hausse	0	*
17/08/2014	11:30 - 12:00	Réserve complémentaire	A la baisse	0	*
17/08/2014	12:00 - 12:30	Réserve rapide	A la hausse	0	*
17/08/2014	12:00 - 12:30	Réserve rapide	A la baisse	0	*
17/08/2014	12:00 - 12:30	Réserve complémentaire	A la hausse	0	*
17/08/2014	12:00 - 12:30	Réserve complémentaire	A la baisse	156	*
17/08/2014	12:30 - 13:00	Réserve rapide	A la hausse	0	*
17/08/2014	12:30 - 13:00	Réserve rapide	A la baisse	0	*
17/08/2014	12:30 - 13:00	Réserve complémentaire	A la hausse	0	*
17/08/2014	12:30 - 13:00	Réserve complémentaire	A la baisse	219	*
17/08/2014	13:00 - 13:30	Réserve rapide	A la hausse	0	*
17/08/2014	13:00 - 13:30	Réserve rapide	A la baisse	100	*
17/08/2014	13:00 - 13:30	Réserve complémentaire	A la hausse	0	*
17/08/2014	13:00 - 13:30	Réserve complémentaire	A la baisse	643	*
17/08/2014	13:30 - 14:00	Réserve rapide	A la hausse	0	*
17/08/2014	13:30 - 14:00	Réserve rapide	A la baisse	100	*
17/08/2014	13:30 - 14:00	Réserve complémentaire	A la hausse	0	*
17/08/2014	13:30 - 14:00	Réserve complémentaire	A la baisse	654	*
17/08/2014	14:00 - 14:30	Réserve rapide	A la hausse	0	*
17/08/2014	14:00 - 14:30	Réserve rapide	A la baisse	0	*
17/08/2014	14:00 - 14:30	Réserve complémentaire	A la hausse	0	*
17/08/2014	14:00 - 14:30	Réserve complémentaire	A la baisse	424	*
17/08/2014	14:30 - 15:00	Réserve rapide	A la hausse	0	*
17/08/2014	14:30 - 15:00	Réserve rapide	A la baisse	0	*
17/08/2014	14:30 - 15:00	Réserve complémentaire	A la hausse	0	*
17/08/2014	14:30 - 15:00	Réserve complémentaire	A la baisse	524	*
17/08/2014	15:00 - 15:30	Réserve rapide	A la hausse	0	*
17/08/2014	15:00 - 15:30	Réserve rapide	A la baisse	0	*
17/08/2014	15:00 - 15:30	Réserve complémentaire	A la hausse	0	*
17/08/2014	15:00 - 15:30	Réserve complémentaire	A la baisse	882	*
17/08/2014	15:30 - 16:00	Réserve rapide	A la hausse	0	*
17/08/2014	15:30 - 16:00	Réserve rapide	A la baisse	0	*
17/08/2014	15:30 - 16:00	Réserve complémentaire	A la hausse	0	*
17/08/2014	15:30 - 16:00	Réserve complémentaire	A la baisse	845	*
17/08/2014	16:00 - 16:30	Réserve rapide	A la hausse	0	*
17/08/2014	16:00 - 16:30	Réserve rapide	A la baisse	0	*
17/08/2014	16:00 - 16:30	Réserve complémentaire	A la hausse	0	*
17/08/2014	16:00 - 16:30	Réserve complémentaire	A la baisse	569	*
17/08/2014	16:30 - 17:00	Réserve rapide	A la hausse	0	*
17/08/2014	16:30 - 17:00	Réserve rapide	A la baisse	0	*
17/08/2014	16:30 - 17:00	Réserve complémentaire	A la hausse	0	*
17/08/2014	16:30 - 17:00	Réserve complémentaire	A la baisse	421	*
17/08/2014	17:00 - 17:30	Réserve rapide	A la hausse	0	*
17/08/2014	17:00 - 17:30	Réserve rapide	A la baisse	0	*
17/08/2014	17:00 - 17:30	Réserve complémentaire	A la hausse	0	*
17/08/2014	17:00 - 17:30	Réserve complémentaire	A la baisse	421	*
17/08/2014	17:30 - 18:00	Réserve rapide	A la hausse	40	*
17/08/2014	17:30 - 18:00	Réserve rapide	A la baisse	0	*
17/08/2014	17:30 - 18:00	Réserve complémentaire	A la hausse	17	*
17/08/2014	17:30 - 18:00	Réserve complémentaire	A la baisse	114	*
17/08/2014	18:00 - 18:30	Réserve rapide	A la hausse	396	*
17/08/2014	18:00 - 18:30	Réserve rapide	A la baisse	0	*
17/08/2014	18:00 - 18:30	Réserve complémentaire	A la hausse	342	*
17/08/2014	18:00 - 18:30	Réserve complémentaire	A la baisse	0	*
17/08/2014	18:30 - 19:00	Réserve rapide	A la hausse	388	*
17/08/2014	18:30 - 19:00	Réserve rapide	A la baisse	0	*
17/08/2014	18:30 - 19:00	Réserve complémentaire	A la hausse	308	*
17/08/2014	18:30 - 19:00	Réserve complémentaire	A la baisse	0	*
17/08/2014	19:00 - 19:30	Réserve rapide	A la hausse	388	*
17/08/2014	19:00 - 19:30	Réserve rapide	A la baisse	0	*
17/08/2014	19:00 - 19:30	Réserve complémentaire	A la hausse	308	*
17/08/2014	19:00 - 19:30	Réserve complémentaire	A la baisse	0	*
17/08/2014	19:30 - 20:00	Réserve rapide	A la hausse	388	*
17/08/2014	19:30 - 20:00	Réserve rapide	A la baisse	0	*
17/08/2014	19:30 - 20:00	Réserve complémentaire	A la hausse	205	*
17/08/2014	19:30 - 20:00	Réserve complémentaire	A la baisse	0	*
17/08/2014	20:00 - 20:30	Réserve rapide	A la hausse	129	*
17/08/2014	20:00 - 20:30	Réserve rapide	A la baisse	0	*
17/08/2014	20:00 - 20:30	Réserve complémentaire	A la hausse	0	*
17/08/2014	20:00 - 20:30	Réserve complémentaire	A la baisse	103	*
17/08/2014	20:30 - 21:00	Réserve rapide	A la hausse	0	*
17/08/2014	20:30 - 21:00	Réserve rapide	A la baisse	0	*
17/08/2014	20:30 - 21:00	Réserve complémentaire	A la hausse	0	*
17/08/2014	20:30 - 21:00	Réserve complémentaire	A la baisse	68	*
17/08/2014	21:00 - 21:30	Réserve rapide	A la hausse	234	*
17/08/2014	21:00 - 21:30	Réserve rapide	A la baisse	48	*
17/08/2014	21:00 - 21:30	Réserve complémentaire	A la hausse	0	*
17/08/2014	21:00 - 21:30	Réserve complémentaire	A la baisse	0	*
17/08/2014	21:30 - 22:00	Réserve rapide	A la hausse	345	*
17/08/2014	21:30 - 22:00	Réserve rapide	A la baisse	0	*
17/08/2014	21:30 - 22:00	Réserve complémentaire	A la hausse	0	*
17/08/2014	21:30 - 22:00	Réserve complémentaire	A la baisse	0	*
17/08/2014	22:00 - 22:30	Réserve rapide	A la hausse	443	*
17/08/2014	22:00 - 22:30	Réserve rapide	A la baisse	102	*
17/08/2014	22:00 - 22:30	Réserve complémentaire	A la hausse	0	*
17/08/2014	22:00 - 22:30	Réserve complémentaire	A la baisse	0	*
17/08/2014	22:30 - 23:00	Réserve rapide	A la hausse	288	*
17/08/2014	22:30 - 23:00	Réserve rapide	A la baisse	155	*
17/08/2014	22:30 - 23:00	Réserve complémentaire	A la hausse	0	*
17/08/2014	22:30 - 23:00	Réserve complémentaire	A la baisse	0	*
17/08/2014	23:00 - 23:30	Réserve rapide	A la hausse	0	*
17/08/2014	23:00 - 23:30	Réserve rapide	A la baisse	47	*
17/08/2014	23:00 - 23:30	Réserve complémentaire	A la hausse	0	*
17/08/2014	23:00 - 23:30	Réserve complémentaire	A la baisse	0	*
17/08/2014	23:30 - 00:00	Réserve rapide	A la hausse	0	*
17/08/2014	23:30 - 00:00	Réserve rapide	A la baisse	0	*
17/08/2014	23:30 - 00:00	Réserve complémentaire	A la hausse	0	*
17/08/2014	23:30 - 00:00	Réserve complémentaire	A la baisse	380	*
18/08/2014	00:00 - 00:30	Réserve rapide	A la hausse	272	*
18/08/2014	00:00 - 00:30	Réserve rapide	A la baisse	0	*
18/08/2014	00:00 - 00:30	Réserve complémentaire	A la hausse	0	*
18/08/2014	00:00 - 00:30	Réserve complémentaire	A la baisse	444	*
18/08/2014	00:30 - 01:00	Réserve rapide	A la hausse	0	*
18/08/2014	00:30 - 01:00	Réserve rapide	A la baisse	53	*
18/08/2014	00:30 - 01:00	Réserve complémentaire	A la hausse	68	*
18/08/2014	00:30 - 01:00	Réserve complémentaire	A la baisse	0	*
18/08/2014	01:00 - 01:30	Réserve rapide	A la hausse	0	*
18/08/2014	01:00 - 01:30	Réserve rapide	A la baisse	0	*
